Bahasa,Penilaian,Saran,Kategori,Tahun
id,,"lapangan basket nya kurang enak
alat gym nya karatan",Olahraga,2024
id,3.1666666666666665,Cukup bagus,Olahraga,2024
id,4.0,Tempat dan layannya sudah sangat baik kiranya makin ditingkatkan,Olahraga,2024
id,,Sebaiknya ada staff tetap untuk menjaga dan MSV diperlengkap fasilitas yang mendukung olahraga.,Olahraga,2024
id,,Cukup baik,Olahraga,2024
id,3.5,Lapangan futsal ga ada,Olahraga,2024
id,3.0,Sudah baik fasilitasnya dan layanannya,Olahraga,2024
id,4.0,Belum ada,Olahraga,2024
id,,"Peminjaman venue terkadang masih berantakan, MSV gelap dan banyak nyamuk. Kualitas perlengkapan juga sudah banyak yang usang dan tidak di ganti. Penggunaan MSV tidak bertanggung jawab",Olahraga,2024
id,4.0,-,Olahraga,2024
id,,-,Olahraga,2024
id,3.3333333333333335,-,Olahraga,2024
id,3.1666666666666665,Sudah baik,Olahraga,2024
id,,The Gym kinda smells bad,Olahraga,2024
id,3.8333333333333335,Bersih,Olahraga,2024
id,,-,Olahraga,2024
id,4.0,Sudah bagus,Olahraga,2024
id,,Diperluas (untuk gym) dan diperjelas bagaimana cara peminjaman (untuk msv),Olahraga,2024
id,2.5,oke,Olahraga,2024
id,3.3333333333333335,-,Olahraga,2024
id,,Tidak ada,Olahraga,2024
id,2.1666666666666665,"Untuk lapangan MSV , sudah banyak yang rusak , buat  gawang futsal sudah rusak dan tidak terawat , kemudian kalau hujan air masuk sehingga lapangan menjadi licin .",Olahraga,2024
id,4.0,Tidak ada,Olahraga,2024
id,3.1666666666666665,-,Olahraga,2024
id,3.1666666666666665,-,Olahraga,2024
id,1.6666666666666667,"khusus lapangan futsal di MSV mohon segera di perbaiki, baik jaring jaring, dan karpet serta ukuran lapangan disesuaikan dengan standar lapangan futsal yang sebenarnya. Terimakasih",Olahraga,2024
id,1.8333333333333333,Staff Gym kurang standby,Olahraga,2024
id,3.0,Cukup,Olahraga,2024
id,3.0,Semoga ada juga di gedung fon fasilitas olahraga,Olahraga,2024
id,4.0,-,Olahraga,2024
en,,there's quite a lot of mosquitos in the badminton court,Olahraga,2024
id,2.5,Seharusnya ada Security Setidaknya 1 di setiap jam untuk emergency,Olahraga,2024
id,3.8333333333333335,Saran untuk tempat gymnya mungkin alat-alat sudah lama sehingga barang-barangnya sudah ada yang rusak-rusak. Maka dari itu saran saya untuk diganti ke yang lebih terbaru. Terima kasih,Olahraga,2024
id,2.6666666666666665,"untuk gym sirkulasi ditambah, alat gym yang sudah usang bisa diganti",Olahraga,2024
id,,palingan gym doang yang seringkali terlalu rame dan pralatan yang kurang lengkap,Olahraga,2024
id,,Tidak ada,Olahraga,2024
id,,"gym sudah lumayan lengkap peralatannya, tapi masih ada yang kurang",Olahraga,2024
id,4.0,tidak ada,Olahraga,2024
id,3.8333333333333335,Tidak ada,Olahraga,2024
id,3.1666666666666665,-,Olahraga,2024
id,3.8333333333333335,-,Olahraga,2024
id,,Tidak ada,Olahraga,2024
id,3.3333333333333335,MSV Mohon diperbaiki lantainya.,Olahraga,2024
id,3.1666666666666665,tolong ditambahkan gantungan di ruang ganti agar yang dapat menggantung baju atau loker yang ada di ruang ganti mohon untuk dapat diberdayakan kembali,Olahraga,2024
id,,"Lighting MSV perlu diperbaiki, selain itu perlu ada upaya pemberantasan nyamuk",Olahraga,2024
id,1.0,"Tidak ada di Semanggi, padahal mau pakai.",Olahraga,2024
id,3.0,belum ada,Olahraga,2024
id,3.0,_,Olahraga,2024
id,3.0,Sangat puas,Olahraga,2024
id,3.5,Tolong sediakan koneksi wifi yang baik di semua fasilitas olahraga,Olahraga,2024
id,4.0,-,Olahraga,2024
id,3.0,-,Olahraga,2024
id,2.8333333333333335,Tidak ada,Olahraga,2024
id,,staff kurang ramah,Olahraga,2024
id,4.0,sangat bagus,Olahraga,2024
id,,jutek pelayanannya,Olahraga,2024
id,,Kolam renang pada lantai 2 gedung C sering saya temui sangat kotor yang membuat saya tidak nyaman untuk mandi.,Olahraga,2024
id,4.0,—,Olahraga,2024
id,3.0,gym nya kurang banyak alatnya dan kadang panas,Olahraga,2024
id,,-,Olahraga,2024
id,3.1666666666666665,fasilitas GYM-nya mungkin boleh diperbaruhi sedikit-sedikit untuk menggantikan beberapa alat yang tidak bisa digunakan.,Olahraga,2024
id,2.5,Dipercepat lagi renovasi lapangan bolanya supaya bisa dipakai mahasiswa kembali,Olahraga,2024
id,3.5,Seringkali fasilitas tidak bisa dipakai karena digunakan oleh uph college,Olahraga,2024
id,3.6666666666666665,"semua sudah bagus tetapi di lapangan bola ada lahan kosong saran saya dapat dibangun calisthenic part, olahraga dengan berat badan yang alatnya hanya tiang tiang pull up , monkey bar dan dips",Olahraga,2024
id,3.6666666666666665,lebih di perhatikan,Olahraga,2024
id,4.0,Sejauh ini tidak ada. Terima kasih,Olahraga,2024
id,3.1666666666666665,Di gym mungkin speakernya kurang:),Olahraga,2024
id,,"Berikan latihan olahraga gratis dan adakan olahraga bela diri seperti karate, silat dan taekwondo",Olahraga,2024
id,3.3333333333333335,Untuk Gym mohon ditambahkan loker untuk menyimpan barang,Olahraga,2024
id,,Please upgrade the Gym 🙏🏻🙏🏻,Olahraga,2024
id,4.0,"untuk lapagan bulu tangkis, karena indoor seharusnya pakai ac dan pewangi",Olahraga,2024
id,,sangat baik,Olahraga,2024
id,4.0,Bagus,Olahraga,2024
id,,"instruktur dan pelatih yang berkualitas
ketersedian lapangan dan tempat 
fasilitas penyimpana yang aman",Olahraga,2024
id,,"Kurang terpapar jadwal pemakaian fasilitas, mungkin publikasikan lebih luas lagi, karena beberapa kali pergi ke maincamp dan ternyata sedang jadwal libur menggunakan fasilitas (apalagi jadwal pembersihan dan pemberian obat di swimming pool",Olahraga,2024
id,,-,Olahraga,2024
id,,Menurut saya fasilitasnMSV dapat ditingkatkan kembali,Olahraga,2024
id,3.6666666666666665,Fasilitas sangat memadai,Olahraga,2024
id,4.0,"I benchpressed 185kg in the uph gym a few days back ( seriously ). The gym facilities are amazing and somewhat complete. If you cant bench 225lbs, then your basically disabled bro. Follow my ig, @Zeusidon_ and tiktok @Zeusidon_.",Olahraga,2024
id,,.,Olahraga,2024
id,,Semoga semakin baik,Olahraga,2024
id,3.0,Good,Olahraga,2024
id,,"Tidak puas karena uph surabaya hanya punya lapangan basket dan yg lain lain tidak ada jadi fasilitas tidak lengkap , saya sarankan tambahkan gym dengan lapanagan lainnya juga",Olahraga,2024
id,,kadang kakaj yg menjaga selalu main hp dan gym selalu berisik,Olahraga,2024
id,,"Buat msv nya agak licin ketika dipake saat bermain futsal, dan lapangannya juga sudah terlihat banyak kerusakan, Tolong diperbaiki hehe😊",Olahraga,2024
id,3.0,Sangat baik dalam fasilitas olahraga,Olahraga,2024
id,3.6666666666666665,Sudah cukup baik,Olahraga,2024
id,2.8333333333333335,lap basketnya kalau indoor+ac lebih bagus,Olahraga,2024
id,3.3333333333333335,"Untuk area gym mungkin boleh ditingkatkan lagi alat alatnya, karna banyak sekali alat yang tidak ada buat cewek",Olahraga,2024
id,3.0,Good,Olahraga,2024
id,,Untuk gym sebaiknya tempatnya diperbarui lagi sehingga alat-alat nya bersih (tidak karatan dan bau) suasana gym kurang ventilasi sehingga sedikit pengap suasananya kurang nyaman,Olahraga,2024
id,4.0,Sangat bermanfaat.,Olahraga,2024
id,,tolong fasilitas olahraganya di tingkatkan lagi soalnya hampir semua fasilitas olahraga uph dari tahun ke tahun tidak ada perubahan,Olahraga,2024
id,,Semoga lebih baik kedepannya,Olahraga,2024
id,,-,Olahraga,2024
id,4.0,Tidak ada,Olahraga,2024
id,3.0,-,Olahraga,2024
id,4.0,"sudah bagus, tolong pertahankan",Olahraga,2024
id,4.0,.,Olahraga,2024
id,3.3333333333333335,sangat puas dan sangat lengkap sekali,Olahraga,2024
id,4.0,-,Olahraga,2024
id,3.1666666666666665,"Mungkin lebih diinfokan kapan saja jadwal anak uph college memakai gym, karena saya secara pribadi saat ingin menggunakan gym, malah tdk bs masuk karena dipakai oleh mereka.",Olahraga,2024
id,3.1666666666666665,"Saran dari saya, alat-alat gym di pertambah karena ada beberapa alat yang tidak ada.",Olahraga,2024
id,3.6666666666666665,Tingkatkan keramahan,Olahraga,2024
id,3.3333333333333335,Tidak ada,Olahraga,2024
id,3.5,-,Olahraga,2024
id,4.0,-,Olahraga,2024
id,2.3333333333333335,-,Olahraga,2024
id,3.0,-,Olahraga,2024
id,3.8333333333333335,Sangat puas dengan fasilitas yang disediakan karena dapat menyalurkan setiap minat dari seseorang,Olahraga,2024
id,4.0,"Sudah baik, mungkin untuk kolam renangnya lebih diperhatikan lagi dikarenakan airnya terkadang kotor, dan untuk loker gym ada beberapa yg sulit untuk dikunci, dibuka atau ditutup",Olahraga,2024
id,4.0,-,Olahraga,2024
id,3.1666666666666665,-,Olahraga,2024
id,2.8333333333333335,-,Olahraga,2024
id,3.3333333333333335,-,Olahraga,2024
id,4.0,-,Olahraga,2024
id,,Perbanyak alat gym (terutama untuk isolation movement),Olahraga,2024
id,3.3333333333333335,sudah baik dan memuaskan,Olahraga,2024
id,3.5,"Gym equipments is old and need upgrade, the swimming pool is great but the showers require improvement.",Olahraga,2024
id,3.6666666666666665,Terkadang saat ingin meminjam fasilitas olahraga tidak ada SPV yang menjaga,Olahraga,2024
id,4.0,-,Olahraga,2024
id,3.5,Lapangan MSV tolong diperbaiki,Olahraga,2024
id,,saya tidak tau futsal sebenarnya ada coach atau tidak karna setiap futsal selalu tidak pernah latihan,Olahraga,2024
id,,Hanya ada lapangan basket🙏,Olahraga,2024
id,3.1666666666666665,Kebersihan kolam,Olahraga,2024
id,,Lapangan licin dan lapangan semi jadi kalau ujan udah pasti ujan,Olahraga,2024
id,4.0,fasilitas dan pelayanan staff sudah sangat baik.,Olahraga,2024
id,3.5,Tingkatkan kebersihan,Olahraga,2024
id,,Cukup baik,Olahraga,2024
id,,-,Olahraga,2024
id,,lebih dikembangkan lagi,Olahraga,2024
id,1.0,"There are no door in the basketball court, dusty court, low quality badminton net, no swimming pool, no gym",Olahraga,2024
id,1.6666666666666667,kurang bersih,Olahraga,2024
id,,lapangan basketnya kurang nyaman karena lantai yang sangat licin dan berdebu dan salah satu ring basket sudah mulai retak,Olahraga,2024
id,4.0,Cukup baik,Olahraga,2024
id,2.6666666666666665,Saran booking lapangan biar ga berebutan,Olahraga,2024
id,3.8333333333333335,Tidak ada,Olahraga,2024
id,,Layanan olahraga belum ada atau belum memadai,Olahraga,2024
id,3.8333333333333335,-,Olahraga,2024
id,2.0,kalau menurut saya lapangan tersebut harus sering di bersihkan,Olahraga,2024
id,4.0,-,Olahraga,2024
id,3.1666666666666665,-,Olahraga,2024
id,3.1666666666666665,Cukup Bagus,Olahraga,2024
id,4.0,-,Olahraga,2024
id,4.0,Baik,Olahraga,2024
id,3.1666666666666665,Tidak ada,Olahraga,2024
id,,Gym nya ada jam untuk anak ucoll sendiri tapi saat diluar jam itu anak ucoll masih bisa di dalam dan jadi ramai sekali jadi tidak nyaman,Olahraga,2024
id,4.0,Fasilitas olahraga yang terdapat di UPH sudah sangat lengkap untuk menjadi saluran bakat dan minat mahasiswa,Olahraga,2024
id,,tidak ada,Olahraga,2024
id,3.0,-,Olahraga,2024
id,,"Kurang tahu yang mana yang staff olahraga karena untuk yang jaga meja regis(?) Ketika di tanya, tidak dapat menjawab walaupun fasilitas ruangan",Olahraga,2024
id,,"untuk MSV, lampu kurang terang dan banyak yg mati, lapangan badminton juga tidak bagus karena ada yang rusak",Olahraga,2024
id,2.8333333333333335,-,Olahraga,2024
id,,"gym has rusted equipments, and the soccerfield's track i cant use yet",Olahraga,2024
id,,Alatnya sudah mulai rusak atau lama bisa diganti atau diperbaiki,Olahraga,2024
id,3.0,-,Olahraga,2024
id,,All good,Olahraga,2024
id,3.8333333333333335,"Mohon untuk fasilitas MSV di renovasi, dikarenakan kurang nya sirkulasi udara atau panas dan juga lapangannya sudah berlubang sehingga membahayakan pemain. Terima kasih.",Olahraga,2024
id,2.0,Sangat lengkap,Olahraga,2024
id,,Tolong tambahkan tempat untuk samsak untuk sports tinju,Olahraga,2024
id,3.8333333333333335,Mesin2nya perlu diupgrade,Olahraga,2024
id,,Tidak ada,Olahraga,2024
id,3.3333333333333335,"Untuk gedung FK , bisa dibuat fasilitas olahraga seperti tenis meja dll",Olahraga,2024
id,3.3333333333333335,Sudah sangat baik akan tetapi saya punya masukan untuk membuat tempat olahraga boxing,Olahraga,2024
id,2.8333333333333335,"Lapangan voli/futsal di MSV ada yang retak atau tidak rata. Kalau boleh minta tolong, perbaiki lantainya karena saya pernah hampir tersengkat karena landasan yang tidak mulus. Terima kasih :)",Olahraga,2024
id,3.1666666666666665,"udah bagus, tapi kalo bisa alat yang udah lama bisa diganti dan lebih diperbarui",Olahraga,2024
id,,Peralatan gym yang sudah berkarat bisa diperbaharui,Olahraga,2024
id,,Oke,Olahraga,2024
id,3.6666666666666665,lapangan ga bisa dipake,Olahraga,2024
id,3.3333333333333335,lapangan bola belum bisa dipakai dan UKM yang menggunakan lapangan bola tidak disediakan lapangan alternatif yang kondusif,Olahraga,2024
id,,Untuk alat Gym sudah boleh untuk dilakukan pembaruan,Olahraga,2024
id,4.0,Ditambah fasilitas olahraga,Olahraga,2024
id,,Gym kotor msv licin,Olahraga,2024
id,,puas sekali,Olahraga,2024
id,2.3333333333333335,Renovasi  msv  terlalu panas dan banyak nyamuk,Olahraga,2024
id,,Oke,Olahraga,2024
id,2.0,"Untuk msv mungkin karpet lapangan perlu perbaikan, rumput soccer rumputnya juga harus perbaikan,lapangan basket sudah cukup baik, kolam renang kurang dalam, gym sudah cukup baik.",Olahraga,2024
id,2.6666666666666665,sudah cukup jelas,Olahraga,2024
id,3.0,-,Olahraga,2024
id,3.1666666666666665,Msv sangat panas,Olahraga,2024
id,2.8333333333333335,-,Olahraga,2024
id,,"Ga pernah pake sepak bola, soalnya semenjak masuk di renov",Olahraga,2024
id,,untuk fasilitas olahraga belum semuanya tersedia,Olahraga,2024
id,2.5,Untuk MSV sebaiknya lebih diperhatikan karena semakin lama gedung tersebut akan banyak yang gunakan namun tidak begitu maju seperti fasilitas lainnya,Olahraga,2024
id,,"peminjaman dipermudah, dan mungkin perlu diterapkan waktu/durasi penggunaan, karena seringkali ramai dan tidak kebagian untuk menggunakan lapangan (terutama terkait msv/lapangan badminton)",Olahraga,2024
id,2.1666666666666665,sudah baik dan pertahankan layanannya,Olahraga,2024
id,,Track lari tolong lebih diperhatikan lagi,Olahraga,2024
id,,-,Olahraga,2024
id,3.5,-,Olahraga,2024
id,3.5,"alat gym yang ada di karawaci di tambah alat leg day dan mungkin bisa di perbaharui alat"" nya",Olahraga,2024
id,,"1. Di kolam renang ada ubin-ubin pecah yang bisa membahayakan orang yang berenang
2. Sirkulasi udara di MSV sangat kurang
3. Ada beberapa alat gym yang mungkin sudah bisa diganti/diperbaiki 
4. (Saran) Mungkin bisa menambahkan alat baru di gym",Olahraga,2024
id,3.5,Untuk msv bisa menggantikan permukaan lapangan karena sudah buruk kondisinya,Olahraga,2024
id,1.6666666666666667,"Lantai msv banyak yg geser, perlu diganti. Resiko jatuh bnget,  lampunya juga ga seimbang jdinya silau. Rumput di lapangan bola juga. Gawang di smv juga berat",Olahraga,2024
id,,MSV panas bgt,Olahraga,2024
id,2.6666666666666665,"Untuk di MSV itu terlalu panas mungkin bisa dinyalakan kipasnya. Dan juga lantai lapangan MSV sangat licin, sehingga cukup rawan jatuh saat berolahraga di MSV.",Olahraga,2024
id,,"Semoga toilet kolam renang dapat dibersihkan.

dan juga membersihkan/mengganti alat gym karena semua karatan",Olahraga,2024
id,2.3333333333333335,"MSV banyak debu, gym alat tua dan karatan mohon utk diperbaharui dan diperlengkap alat2 yg ada",Olahraga,2024
id,1.6666666666666667,tidak ada,Olahraga,2024
id,3.0,Bagus semoga ruang gymnya makin dingin AC jya dan kolam renangnya yang dalemnya retak retak dibetulin + kamar mandinya juga dibikin lebih bersih dan rapih,Olahraga,2024
id,2.3333333333333335,"Untuk gym tempatnya sedikit kurang sirkulasi udara. Jdi terkadang bau didalam tdk bs kluar dgn cpt. 
Alat untuk gym wanita kurang memadai, agak cenderung support untuk angkat beban laki2 (upper body). 
Klo bisa ditambahkan bbrp plate ukuran gede tp 5kg, 10, 15kg. Jdi tidak semua plate ukuran besar 20kg. Alat2 hiptrust (pump lower body) bisa dari plate besar + Jg klo bisa ditambahkan busa (barbel pad) dan bench kecil duduk untuk membantu set up hip trust.
Akan sangat membantu ketika ditambahkan alat/ mesin untuk pump lower body
Terimakasih banyak🙏🏻",Olahraga,2024
id,2.6666666666666665,"Jangan semua dikuasai anak ucol jadwalnya, bagi2",Olahraga,2024
id,2.1666666666666665,Fasilitas olahraga selalu anak ucol dan eagles yg diutamakan. Seharusnya ada hari tertentu yang kosong,Olahraga,2024
id,4.0,good,Olahraga,2024
id,2.5,perbanyak fasilitas/alat di gym dan perbaiki alat yang sudah rusak,Olahraga,2024
id,2.8333333333333335,The swimming pool needs treatment more often,Olahraga,2024
id,,Gym bisa lebih lengkap,Olahraga,2024
id,2.0,Fasilitas ditingkatkan,Olahraga,2024
id,,Sebagai atlet kampus kami masih kurang pratian,Olahraga,2024
id,,Lebih ramah lagi kepada pengunjung,Olahraga,2024
id,3.0,tidak ada,Olahraga,2024
id,4.0,lengkap,Olahraga,2024
id,4.0,.,Olahraga,2024
id,,Bisa booking jam lapangan lagi spt dulu dan perbaiki lantai futsal,Olahraga,2024
id,4.0,-,Olahraga,2024
id,,saya mengikuti badminton dan sangat menyenangkan,Olahraga,2024
id,,Gym diperluas,Olahraga,2024
id,4.0,Bagus,Olahraga,2024
id,3.0,Jadwal pembersihan kolam renang yang jelas,Olahraga,2024
id,3.3333333333333335,barang barangnya sudah out of date dan banyak yang sudah tidak berfungsi seperti dulu kala. jaring di MSV pun sudah banyak yang jebol dan menyusahkan pengguna fasilitas serta membahayakan penonton,Olahraga,2024
id,3.3333333333333335,"- cincin emas saya pernah ilang trus yauda saya followup gada respons, lambat gitu updatenya
- kadang pinjem lapangan basket tuh SUSAHH bbgt padahal buat acara fakultas (FK)",Olahraga,2024
id,2.5,"msv harap di pel, dibersihkan dengan baik, selain demi kebersihan, demi keselamatan orang yang ingin berolahraga disana",Olahraga,2024
id,4.0,-,Olahraga,2024
id,,--,Olahraga,2024
id,,seharusnya msv diperebaharui agar lebih memadai,Olahraga,2024
id,3.0,"Usahakan staf olahraga selalu ada di tempat, dikarenakan ketika saya kesana stafnya tidak ada",Olahraga,2024
id,,Sudah ok,Olahraga,2024
id,3.3333333333333335,.,Olahraga,2024
id,3.6666666666666665,Sangat puas,Olahraga,2024
id,3.0,Bagus,Olahraga,2024
id,,Alat olahraga di gym bisa ditambah agar lebih ber variasi🙏🏻,Olahraga,2024
id,2.8333333333333335,Untuk fasilitas badminton perlu dipertimbangkan dan perlu penangan cepat terkait kondisi atap bocor yg mengganggu aktifitas di lapangan dan perlu klarifikasi ketika ingin bermain jika jadwalnya sudah habis seharusnya bisa gantian dengan lain yg membooking juga,Olahraga,2024
id,,Tolong MSV lebih diperhatikan lagi untuk fasilitasnya. Perhatikan kenyamanan penggunanya saat menggunakan MSV. Sirkulasi udara di dalamnya kurang maksimal.,Olahraga,2024
id,,Tidak ada,Olahraga,2024
id,,Coach matt tolong jangan menganggap itu semua hanya punya dia dan eagels ya.,Olahraga,2024
id,3.0,For the Gym. I feel like its to small. overall though its good,Olahraga,2024
id,4.0,"sudah bagus, pertahankan",Olahraga,2024
id,,Kalau bisa jadwal mahasiswa datang ke gym bisa dilonggarkan,Olahraga,2024
id,,Need more air ventilation in MSV,Olahraga,2024
id,3.0,Tempat tersebut sangat bersih dan fasilitas tersebut sangat layak untuk digunakan,Olahraga,2024
id,2.1666666666666665,.,Olahraga,2024
id,,Semoga ada dibuka Pendaftaran Eagles untuk tim basket umum,Olahraga,2024
id,,Tidak ada,Olahraga,2024
id,,gym terlalu sempit,Olahraga,2024
id,4.0,Sangat baik,Keuangan,2024
id,2.5,-,Keuangan,2024
id,2.5,"Beberapa admin yang melayani masi kurang ramah (apabila datang langsung ke gedung F) dengan mahasiswa. Padahal tujuan mahasiswa untuk bertanya tentang hal yang kurang jelas dan belum di pahami. 

Informasi untuk pembayaran semester  sebaiknya diberitahukan jauh-jauh hari (minimal H-3 minggu sebelum UAS) karena sebagian orang tua kami tinggal di daerah 
terpencil  yang dapat dikatakan mempunyai banyak keterbatasan dalam pengiriman uang, jaringan internet, dan lain sebagainya. Hal ini tentu saja bisa mengakibatkan mahasiswa telat membayar uang semester dan harus cuti akademik. Semoga saran ini dapat tersampaikan dan diperhitungkan.",Keuangan,2024
